userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,66.15043640136719) (51,65.4227294921875)* (3768,65.3507080078125) (1394,64.4457015991211) (1713,64.39132690429688) (993,64.32386016845703) (1073,64.26799774169922) (187,64.22413635253906) (1836,64.13740539550781) (238,64.06130981445312) (1013,64.01664733886719) (880,63.98378372192383) (70,63.80134963989258)* (1014,63.77664566040039) (1098,63.73700714111328) (6930,63.67742919921875) (157,63.67721176147461) (1379,63.67655563354492) (997,63.663516998291016) (59,63.57740783691406)*
449: (1358,69.40492248535156) (607,68.82185363769531) (188,68.29810333251953)* (3940,68.16361999511719) (2013,68.1062240600586) (1343,67.8226547241211) (152,67.78655242919922) (841,67.72392272949219) (1131,67.69168853759766) (2787,67.6877212524414) (959,67.67103576660156) (3470,67.62789916992188) (1110,67.60096740722656)* (928,67.50020599365234) (506,67.47196197509766)* (949,67.45835876464844) (3481,67.43219757080078) (2342,67.40797424316406) (1132,67.387451171875) (1411,67.3193130493164)
450: (607,63.806419372558594) (1110,63.60896301269531) (2624,63.44379425048828) (3272,63.43592071533203) (5297,63.34175109863281) (1425,63.293025970458984) (920,63.14019775390625)* (1413,63.13618087768555) (3481,62.99498748779297) (707,62.91089630126953) (1119,62.719905853271484) (1131,62.52838134765625) (4790,62.47210693359375) (614,62.40407943725586) (2493,62.33952331542969) (5175,62.2751350402832) (868,62.24509811401367) (2006,62.18699645996094)* (7797,62.07548904418945) (234,62.007389068603516)
451: (461,62.845848083496094)* (89,62.495887756347656)* (333,62.24476623535156)* (1455,60.947776794433594) (318,60.79701614379883) (701,60.6512565612793)* (291,60.623268127441406) (528,60.591453552246094)* (1042,60.511165618896484) (302,60.467674255371094) (1037,60.43019485473633) (531,60.365909576416016) (1032,60.36555480957031) (793,60.21401596069336) (693,60.16618347167969) (1452,60.058353424072266) (797,60.01873779296875) (543,59.98981857299805) (293,59.9130859375) (4814,59.887001037597656)
452: (994,64.78669738769531) (77,64.7412109375) (77,64.7412109375) (187,64.56584167480469)* (2183,64.56181335449219) (99,64.23809051513672) (1079,64.17789459228516) (2031,64.16001892089844) (905,64.1467056274414) (8995,64.10832214355469) (193,64.0931625366211) (157,64.0917739868164) (100,64.06285095214844)* (1892,63.994773864746094) (1013,63.98139953613281) (1000,63.85844802856445) (3921,63.82778549194336) (180,63.71538543701172) (2861,63.69740676879883) (2556,63.667755126953125)
453: (1513,64.7201156616211) (3739,64.66831970214844) (234,64.13916015625) (424,64.02938842773438) (429,64.01457214355469)* (207,63.96051788330078) (173,63.920318603515625)* (599,63.89607620239258) (857,63.69589614868164) (716,63.603572845458984) (982,63.60011291503906) (959,63.424190521240234) (1807,63.4025764465332) (203,63.398128509521484) (2531,63.27461624145508) (868,63.252689361572266) (2938,63.23704528808594) (228,63.126686096191406) (511,63.0628662109375)* (436,63.04469299316406)*
454: (2039,67.71401977539062) (2043,67.02676391601562) (9144,66.95259094238281) (5913,66.93266296386719) (1083,66.5851821899414) (1886,66.47743225097656) (875,66.36738586425781) (1709,66.27005767822266) (19,66.24190521240234) (879,66.22354888916016) (864,65.97843933105469)* (515,65.92465209960938) (9147,65.85135650634766) (2486,65.75202941894531) (5503,65.7393569946289) (1085,65.73847961425781) (6158,65.60607147216797) (72,65.46892547607422) (72,65.46892547607422) (6075,65.43909454345703)
455: (233,71.35174560546875)* (238,70.43630981445312)* (72,70.22246551513672) (72,70.22246551513672) (1099,69.85205078125) (1131,69.7280502319336) (1203,69.63851165771484)* (512,69.43898010253906)* (173,69.30067443847656) (4316,69.2765121459961) (1104,69.1776123046875) (56,68.95882415771484) (56,68.95882415771484) (1394,68.9287338256836) (1700,68.8683090209961) (1075,68.7439193725586) (3413,68.7039794921875) (1709,68.55001831054688) (7,68.53966522216797) (154,68.45513916015625)
456: (3392,70.27630615234375)* (2987,69.04866790771484) (3376,68.91383361816406) (12101,68.84609985351562) (8380,68.80489349365234) (12100,68.31410217285156) (3173,68.30852508544922)* (2986,68.30538177490234) (1698,68.28797912597656) (12099,68.24676513671875) (4474,68.09527587890625)* (12102,68.06195831298828) (498,67.96080017089844) (802,67.95626068115234) (542,67.9314193725586)* (12098,67.89212799072266) (6120,67.88063049316406) (3393,67.86517333984375) (283,67.82576751708984) (455,67.76358032226562)
457: (4671,71.68804931640625) (936,71.57917785644531) (2014,71.56114196777344) (928,71.2998046875) (2044,70.98611450195312) (726,70.90937042236328) (917,70.74163818359375) (188,70.47309112548828)* (2838,70.45223999023438) (4135,70.33944702148438) (4331,70.14289855957031) (4342,70.13105010986328) (944,70.1002197265625) (837,70.08245849609375) (4332,70.07149505615234) (945,70.0629653930664) (2975,70.00965881347656) (6056,69.98733520507812) (396,69.95254516601562) (1347,69.9010238647461)
458: (377,62.124961853027344) (190,62.04450988769531)* (230,61.987152099609375) (234,61.61745071411133) (89,61.60993576049805) (173,61.14885711669922) (959,61.085121154785156)* (220,60.851219177246094) (475,60.74845886230469) (56,60.64877700805664) (56,60.64877700805664) (7,60.5997200012207) (378,60.56785583496094)* (159,60.54763412475586) (289,60.44148635864258) (1104,60.422264099121094) (707,60.40105438232422)* (533,60.372474670410156) (982,60.365562438964844) (154,60.35865783691406)
459: (841,74.91865539550781) (843,72.693115234375) (922,72.6329574584961) (724,72.33992004394531)* (2838,72.22969818115234) (954,72.0449447631836) (920,71.9625244140625) (947,71.96168518066406) (928,71.95510864257812) (1527,71.91761016845703) (4680,71.9034423828125) (1339,71.72187805175781) (1369,71.70343780517578)* (1342,71.63314819335938) (953,71.5819320678711) (1522,71.52786254882812) (821,71.50270080566406)* (2967,71.49178314208984) (2787,71.48328399658203)* (1338,71.40678405761719)
460: (1226,74.6666030883789) (57,74.27356719970703) (2605,74.02021026611328) (2668,73.86066436767578) (1800,73.442626953125) (52,73.40692901611328) (52,73.40692901611328) (1743,73.23435974121094) (194,73.15171813964844) (237,73.14424896240234) (227,73.12503051757812) (163,73.10234069824219) (1109,72.78286743164062) (910,72.6383285522461) (1705,72.63619995117188) (3995,72.62019348144531) (4113,72.60027313232422) (4316,72.462890625) (5180,72.45092010498047) (1824,72.42009735107422)
461: (6930,67.8853759765625) (3992,67.57400512695312) (69,67.1257553100586) (69,67.1257553100586) (64,66.76791381835938) (64,66.76791381835938) (2301,66.4493179321289) (52,66.37388610839844)* (52,66.37388610839844)* (58,66.23849487304688) (58,66.23849487304688) (2616,66.20535278320312) (238,66.04907989501953) (1098,66.00222778320312) (155,65.89566040039062) (81,65.73115539550781) (1001,65.66236877441406) (2324,65.6269302368164) (1122,65.60647583007812) (601,65.57848358154297)
462: (197,65.51728820800781) (609,65.40006256103516) (212,65.31314849853516) (163,65.08356475830078) (222,64.61604309082031) (418,64.55509948730469) (205,64.41283416748047) (632,64.4075927734375) (235,64.24152374267578) (1958,64.08712768554688) (602,64.02637481689453) (1242,63.977169036865234) (630,63.86874771118164) (562,63.866607666015625) (2265,63.81006622314453) (615,63.74727249145508) (2641,63.49674606323242) (199,63.459190368652344) (629,63.306522369384766) (735,63.24205780029297)
463: (3324,69.98384094238281) (4912,69.67150115966797) (4126,69.30300903320312) (375,69.2369613647461) (2044,69.16896057128906) (3311,69.06748962402344) (2045,69.03492736816406) (6150,69.02149200439453) (69,68.99101257324219) (69,68.99101257324219) (987,68.97848510742188) (1112,68.95364379882812) (1123,68.82803344726562) (11642,68.8084716796875) (384,68.79348754882812) (1012,68.79225158691406) (2446,68.75308227539062) (4917,68.74273681640625) (727,68.71912384033203) (374,68.67790985107422)
464: (432,53.39439010620117) (716,53.14624786376953)* (1048,53.01872634887695) (428,52.93712615966797) (443,52.90454864501953) (7663,52.88478469848633) (425,52.819576263427734) (533,52.777244567871094)* (1512,52.761383056640625) (1400,52.711334228515625) (1155,52.69633102416992) (2134,52.674598693847656)* (2137,52.63784408569336) (208,52.60729217529297) (227,52.56871795654297) (1520,52.52632522583008) (5429,52.49748992919922) (441,52.453826904296875) (1515,52.44839859008789) (2128,52.27842712402344)
465: (154,60.349021911621094)* (432,60.15304946899414) (1090,60.024444580078125)* (227,59.783531188964844) (234,59.778297424316406) (441,59.72935485839844) (173,59.461517333984375) (225,59.39743423461914) (229,59.355716705322266)* (159,59.14767074584961) (2818,58.96742630004883) (210,58.93711471557617) (7324,58.8926887512207) (429,58.75704574584961) (1400,58.72759246826172)* (1986,58.70555114746094) (208,58.65469741821289) (2582,58.5667839050293) (331,58.49596405029297) (3767,58.45180892944336)
466: (498,71.86563110351562) (291,71.26969909667969) (316,70.49444580078125) (344,70.42086791992188) (377,70.28581237792969) (486,70.25316619873047) (55,70.20156860351562) (701,70.1956787109375) (930,69.95126342773438)* (324,69.89826202392578) (966,69.88601684570312) (3124,69.80374908447266) (536,69.66576385498047) (209,69.6033706665039) (499,69.6026382446289) (318,69.51192474365234) (362,69.47295379638672) (293,69.43458557128906) (191,69.40853881835938) (1470,69.38859558105469)
467: (8121,60.64740753173828) (597,60.540313720703125) (2902,60.526268005371094) (3230,60.23237991333008) (563,60.117252349853516) (9597,59.91165542602539) (12243,59.8829345703125) (852,59.86785125732422) (596,59.852134704589844) (193,59.816612243652344) (8555,59.61116027832031) (577,59.46083068847656) (570,59.400657653808594) (560,59.39849853515625) (10333,59.34784698486328) (10336,59.26026916503906) (8127,59.22056579589844) (10413,59.14369201660156) (10363,59.07958221435547) (13066,59.02291488647461)
468: (2444,65.42146301269531) (192,64.97515869140625) (3063,64.93548583984375) (885,64.88951110839844) (730,64.8697280883789) (8962,64.6053466796875) (96,64.574462890625) (389,64.48908233642578) (3466,64.48306274414062) (2059,64.45536804199219) (734,64.4546127319336) (253,64.43942260742188) (227,64.43413543701172) (975,64.41044616699219) (5787,64.3443374633789) (1244,64.24458312988281) (4620,64.24226379394531) (3308,64.22859954833984) (945,64.19688415527344) (511,64.16742706298828)
469: (188,63.808712005615234)* (920,63.48173904418945) (1131,62.97895050048828) (152,62.972412109375) (1104,62.59013366699219) (978,62.58626174926758) (917,62.30759048461914)* (517,62.27399826049805) (966,62.27068328857422)* (163,62.26168441772461)* (190,62.259525299072266) (377,62.252525329589844) (198,62.081878662109375) (953,61.997859954833984) (3940,61.955326080322266) (233,61.93901443481445) (234,61.82371139526367) (959,61.728851318359375) (1854,61.67010498046875) (1145,61.6436882019043)
470: (289,76.6300277709961)* (89,76.07608795166016)* (292,75.83794403076172)* (349,75.44563293457031) (302,75.26457214355469)* (67,74.8382339477539)* (67,74.8382339477539)* (525,74.69812774658203)* (257,74.64360809326172)* (679,74.59516143798828) (294,74.37358093261719) (157,74.29330444335938)* (344,74.18478393554688)* (498,74.12110900878906) (2523,73.96890258789062) (455,73.92725372314453) (299,73.89300537109375) (542,73.8431396484375) (680,73.82321166992188) (913,73.34962463378906)
471: (163,62.450313568115234)* (234,61.18289566040039) (1639,60.98015594482422) (614,60.80544662475586) (1426,60.65436935424805) (154,60.58331298828125)* (220,60.51332473754883) (859,60.4736213684082) (4675,60.39161682128906) (1411,60.28653335571289) (706,60.18402099609375) (1974,60.0759162902832) (1110,59.97810745239258) (1119,59.955841064453125) (964,59.91873550415039) (436,59.87255096435547) (1413,59.84605026245117) (630,59.800846099853516) (235,59.796234130859375) (2637,59.6431884765625)
472: (289,63.856346130371094)* (300,63.34211730957031)* (292,63.09084701538086) (701,62.843292236328125) (344,62.82566452026367) (544,62.714622497558594)* (302,62.45475769042969) (377,62.38398361206055) (331,62.343963623046875) (325,62.326602935791016) (349,62.26844787597656) (468,62.16316604614258) (327,62.10247802734375) (291,62.070838928222656) (464,62.05781173706055) (1042,61.917503356933594) (531,61.859275817871094)* (230,61.78461456298828) (681,61.77384567260742) (458,61.723304748535156)
473: (3081,67.94447326660156) (307,66.86233520507812) (2019,66.7737045288086) (1590,66.56344604492188) (548,66.46959686279297) (786,66.45606994628906) (4254,66.34945678710938) (3319,66.23652648925781) (689,65.89806365966797) (3489,65.86357879638672) (680,65.73989868164062) (1243,65.68172454833984) (3193,65.62251281738281) (3575,65.61699676513672) (530,65.60687255859375) (679,65.57124328613281) (1383,65.4739761352539) (359,65.46379089355469) (423,65.40644836425781) (1934,65.37672424316406)
474: (722,63.03932571411133) (38,62.88203048706055) (529,62.776390075683594) (1379,62.769893646240234) (5072,62.68267822265625) (5475,62.57938766479492) (1075,62.57534408569336) (3109,62.542991638183594) (4926,62.415748596191406) (644,62.237762451171875) (64,62.217159271240234) (64,62.217159271240234) (1410,62.16606903076172) (72,61.90324020385742)* (72,61.90324020385742)* (89,61.811279296875) (4923,61.768028259277344) (2101,61.726985931396484) (4980,61.694522857666016) (8390,61.67459487915039)
475: (228,62.44016647338867)* (1048,62.40458297729492)* (65,62.0477180480957)* (65,62.0477180480957)* (217,61.71060562133789) (190,61.68160629272461) (1400,61.14924621582031) (154,61.11909866333008) (220,61.047882080078125) (1239,61.041847229003906)* (1766,60.943275451660156) (199,60.861534118652344) (683,60.72487258911133) (498,60.703887939453125) (5439,60.6812858581543) (210,60.64331817626953) (430,60.604766845703125) (221,60.578548431396484) (230,60.57329559326172) (412,60.537628173828125)
476: (420,67.28506469726562) (969,67.16535186767578)* (432,67.11548614501953)* (2824,66.95884704589844) (1398,66.58557891845703) (173,66.46464538574219)* (2818,66.30401611328125) (159,66.2614517211914) (3053,66.22704315185547) (441,66.1705322265625) (1986,65.80925750732422) (757,65.68232727050781) (1713,65.62586975097656) (65,65.62379455566406) (65,65.62379455566406) (425,65.59944915771484) (1403,65.59681701660156) (56,65.59037017822266) (56,65.59037017822266) (1055,65.58357238769531)
477: (89,63.39267349243164)* (67,62.73086929321289)* (67,62.73086929321289)* (302,62.2995491027832)* (466,61.91294479370117)* (291,61.710609436035156) (310,61.497222900390625) (352,61.32064437866211) (296,61.29319763183594) (535,61.28046417236328) (318,61.27643585205078) (972,60.973480224609375) (301,60.9473762512207) (293,60.925086975097656) (294,60.83301544189453) (906,60.80429458618164) (323,60.770713806152344) (680,60.69391632080078) (679,60.67867660522461) (485,60.62355041503906)
478: (6120,68.91989135742188) (1046,68.8363037109375) (4218,68.82642364501953)* (383,67.93382263183594) (3745,67.91992950439453) (1681,67.91873168945312) (3333,67.79533386230469) (4848,67.39460754394531) (4087,67.37214660644531) (1186,67.35331726074219) (3746,67.32604217529297) (4457,67.32218933105469) (8713,67.29212951660156) (439,67.19966888427734) (1651,67.16178131103516) (5638,67.08686065673828) (4800,67.08213806152344) (198,67.0438003540039) (4164,67.04148864746094) (705,66.93258666992188)
479: (288,66.98442077636719)* (292,65.94024658203125)* (907,65.88086700439453)* (701,65.75680541992188)* (328,65.46815490722656) (330,65.3656234741211)* (67,65.35426330566406)* (67,65.35426330566406)* (157,65.31715393066406)* (466,65.10428619384766)* (257,65.09696197509766)* (308,65.0533676147461) (329,65.00054168701172)* (310,64.82573699951172) (1613,64.78129577636719) (327,64.77255249023438) (455,64.59021759033203) (161,64.5196533203125) (4024,64.3493881225586) (545,64.25323486328125)
480: (1892,66.58412170410156) (1885,66.45516967773438) (99,66.40217590332031)* (91,66.32798767089844) (880,66.15673065185547) (999,65.83856964111328)* (993,65.51564025878906)* (5258,65.40850830078125) (61,65.35834503173828) (5260,65.21829223632812) (1073,65.21588897705078)* (68,65.2000961303711) (68,65.2000961303711) (874,65.08637237548828) (30,65.07476043701172) (1534,64.90530395507812) (877,64.86473846435547) (3281,64.84790802001953) (1083,64.82150268554688) (875,64.69798278808594)
481: (298,65.06183624267578) (2083,64.34429931640625) (229,64.19270324707031) (4704,64.13419342041016) (289,63.98387908935547)* (300,63.929988861083984)* (1062,63.855125427246094) (903,63.79628372192383) (288,63.781890869140625) (1934,63.77006530761719) (1098,63.70684051513672)* (167,63.62454605102539) (228,63.617244720458984) (190,63.57552719116211) (430,63.53276443481445) (207,63.33565139770508) (333,63.283973693847656) (886,63.27726364135742) (58,63.24359130859375) (58,63.24359130859375)
482: (65,65.08275604248047) (65,65.08275604248047) (227,63.96894454956055)* (154,63.905426025390625) (229,63.812564849853516)* (207,63.432525634765625) (1375,63.4100456237793) (533,63.25039291381836) (298,63.23323059082031) (1090,63.14393997192383) (316,63.14055252075195) (159,62.99636459350586) (1098,62.989559173583984) (220,62.94414520263672) (424,62.890724182128906) (903,62.766483306884766) (1048,62.749637603759766) (333,62.70760726928711) (234,62.6979866027832) (221,62.63697052001953)
