userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (51,11.09520149230957)* (1001,9.295970916748047) (1098,8.181228637695312) (238,8.147696495056152) (1073,8.05726146697998) (59,7.995640754699707)* (1013,7.671652793884277) (997,7.544815540313721) (4308,7.404715061187744) (173,7.377686500549316) (998,7.356198310852051) (157,6.83020544052124) (993,6.710125923156738) (1014,6.702834606170654) (159,6.542559623718262) (3281,6.453182220458984) (599,6.35756254196167) (1062,6.344254493713379) (511,6.320759296417236) (187,6.319375038146973)
361: (288,19.764171600341797)* (300,17.275068283081055) (701,16.817745208740234)* (333,15.678522109985352)* (157,12.942916870117188) (679,12.76404857635498) (306,12.118343353271484) (466,12.029669761657715) (461,12.014348030090332)* (310,10.546531677246094)* (903,10.225325584411621) (227,10.14067268371582) (301,9.994263648986816) (475,9.960090637207031) (298,9.69482421875) (161,9.510051727294922) (544,9.500889778137207) (325,9.357095718383789) (316,9.252917289733887) (327,9.207539558410645)
362: (498,24.856266021728516)* (982,18.45157814025879) (333,17.595001220703125) (220,17.484546661376953) (207,17.4582462310791) (706,17.01772117614746) (377,16.990779876708984) (234,16.727035522460938) (1672,16.724876403808594) (198,16.69847869873047)* (533,16.321569442749023) (1186,16.26732635498047) (536,16.054885864257812) (1866,16.029563903808594) (1180,15.696978569030762) (1045,15.646001815795898) (1043,15.374529838562012) (424,15.321616172790527) (714,15.285873413085938)* (488,15.281965255737305)
363: (198,14.675637245178223) (377,14.439671516418457) (412,14.125053405761719) (1180,13.685302734375) (488,13.302790641784668)* (500,13.203636169433594) (816,12.971817016601562) (209,12.858028411865234) (220,12.313176155090332) (540,12.239947319030762) (486,12.097991943359375) (1044,12.057157516479492) (706,11.940303802490234) (2661,11.885777473449707) (536,11.884093284606934) (978,11.739089965820312) (813,11.737957954406738) (1246,11.568239212036133) (333,11.512593269348145) (2352,11.505868911743164)
364: (227,30.442434310913086)* (163,17.362689971923828)* (1412,15.001585006713867) (599,14.954085350036621) (735,11.623279571533203) (429,11.609742164611816) (868,11.151937484741211) (234,11.101879119873047) (441,10.630480766296387) (436,9.868423461914062) (863,9.611892700195312) (959,9.45510482788086) (511,9.418004989624023) (207,9.375682830810547) (65,9.156980514526367) (65,9.156980514526367) (1242,9.086864471435547) (614,8.953778266906738) (622,8.941167831420898) (857,8.938940048217773)
365: (748,38.49203872680664) (744,36.779293060302734) (2030,35.731563568115234) (1222,32.96307373046875) (603,32.567726135253906) (767,31.035179138183594) (772,30.93730926513672) (7056,30.88823699951172) (583,30.367656707763672) (2896,30.08025550842285) (2864,29.01474380493164) (2671,28.61458396911621) (4271,28.15900421142578) (5299,28.0434513092041) (6961,27.78748321533203) (19,27.75513458251953) (1411,26.879549026489258) (2670,26.742149353027344) (3417,26.695064544677734) (12057,26.61138343811035)
366: (227,19.834991455078125)* (1098,12.44549560546875) (206,12.40926742553711) (162,12.389852523803711) (441,12.353638648986816) (238,12.00540542602539) (599,11.120269775390625) (233,10.931169509887695) (2605,10.754562377929688) (159,10.322416305541992) (1504,10.266969680786133) (88,10.238405227661133) (197,10.17992115020752) (2616,10.096993446350098) (196,9.806184768676758) (6151,9.699095726013184) (868,9.456164360046387) (3417,9.414186477661133) (964,9.388437271118164) (632,9.383764266967773)
367: (227,15.103671073913574) (230,13.89450454711914) (65,13.778898239135742) (65,13.778898239135742) (190,13.777261734008789) (207,13.48598861694336)* (229,13.346050262451172) (217,12.695846557617188) (234,12.503002166748047) (198,12.428287506103516) (220,12.26727294921875) (1672,12.215534210205078) (228,11.838120460510254) (377,11.635658264160156) (333,11.563264846801758) (424,11.495779037475586) (533,11.166385650634766) (1186,10.935264587402344) (1866,10.755373001098633) (1246,10.661453247070312)*
368: (154,14.29476547241211) (622,11.621084213256836) (440,9.387933731079102) (1964,9.376884460449219) (217,9.2572660446167) (757,8.662554740905762) (84,8.561431884765625) (1098,8.316243171691895) (1627,8.245179176330566) (429,8.051044464111328) (227,7.830099105834961) (703,7.810624122619629) (632,7.59114408493042) (433,7.585898399353027) (629,7.576264381408691) (441,7.56097412109375) (1947,7.384880542755127) (604,7.28845739364624) (238,7.224921226501465) (3299,7.103643894195557)
369: (227,13.584898948669434) (154,13.286279678344727) (65,12.035615921020508) (65,12.035615921020508) (217,10.901042938232422)* (228,10.564996719360352) (1400,9.30073356628418) (190,8.754192352294922) (424,8.706647872924805)* (182,8.412378311157227) (425,7.983030319213867) (703,7.90191650390625) (533,7.835442543029785) (1048,7.758352756500244)* (199,7.681197166442871)* (298,7.651018142700195) (1375,7.539369583129883)* (88,7.463596820831299) (1390,7.435119152069092) (757,7.290215015411377)
370: (190,12.671895027160645) (229,10.781886100769043) (498,10.24207878112793) (227,9.542195320129395) (173,9.291465759277344)* (333,8.883411407470703) (289,8.863138198852539) (228,8.842931747436523) (67,8.65063762664795) (67,8.65063762664795) (377,8.38145637512207) (300,8.331060409545898) (72,8.206269264221191) (72,8.206269264221191) (207,8.18425178527832) (230,7.941864013671875) (182,7.756415367126465) (689,7.222477912902832) (298,7.136381149291992) (903,7.121901988983154)
371: (190,21.610530853271484) (487,18.725906372070312) (173,17.635498046875) (1295,16.52120590209961) (377,16.508930206298828) (2747,16.297595977783203) (9,15.383211135864258) (13,15.1980562210083) (51,15.031614303588867) (1300,14.871047973632812) (67,14.83266830444336) (67,14.83266830444336) (1292,14.752189636230469) (7,14.669168472290039) (1277,14.53282356262207) (1297,13.89195442199707) (486,13.624124526977539) (1303,13.17449951171875) (707,13.044485092163086) (930,12.901957511901855)
372: (377,13.709815979003906)* (486,12.036188125610352) (72,11.652088165283203) (72,11.652088165283203) (190,10.925047874450684) (497,10.903512954711914) (930,10.680923461914062) (518,10.387649536132812) (504,10.360326766967773) (1672,10.161909103393555) (198,9.83570671081543) (173,9.661601066589355) (500,9.507379531860352) (1044,9.155513763427734) (1859,9.00158405303955) (3833,8.973291397094727) (1145,8.887258529663086) (2062,8.739546775817871) (726,8.726554870605469) (378,8.609477043151855)
375: (300,15.216246604919434)* (701,14.553120613098145) (292,14.076261520385742)* (333,13.555655479431152) (55,11.97522258758545) (257,11.141366958618164) (157,10.763946533203125) (466,10.370153427124023) (306,10.323060989379883)* (461,10.07202434539795) (291,9.755632400512695)* (903,9.40173625946045) (349,9.218364715576172) (298,9.110051155090332) (310,9.002644538879395) (301,8.77427864074707) (525,8.733813285827637) (526,8.507843017578125) (294,8.447385787963867) (318,8.343881607055664)*
376: (1369,10.719659805297852)* (706,9.878805160522461) (2787,9.25510311126709) (1412,8.80911636352539) (1249,8.395795822143555) (1372,8.207242965698242) (2347,8.099485397338867) (954,8.089344024658203) (918,8.088171005249023) (2838,7.8923211097717285) (1366,7.794957160949707) (1808,7.7066779136657715) (4165,7.6865057945251465) (2558,7.650053977966309) (5485,7.523351669311523) (1360,7.514822959899902) (2901,7.491405487060547) (3471,7.480588912963867) (936,7.318516731262207) (2342,7.311078071594238)
377: (707,19.83002281188965) (841,15.367269515991211)* (1358,13.137832641601562) (198,12.462577819824219) (152,11.888266563415527) (706,11.862127304077148) (920,11.436786651611328)* (1369,11.274188995361328) (843,11.245136260986328) (517,11.136886596679688) (1360,10.927421569824219) (234,10.682212829589844) (1104,10.681270599365234) (163,10.596019744873047) (854,10.47636604309082) (978,10.474157333374023) (370,10.422439575195312) (2379,10.195812225341797) (1672,9.84670639038086)* (614,9.808462142944336)
378: (917,19.268367767333984) (707,14.392532348632812) (868,13.38277530670166) (511,12.270089149475098) (1369,11.872795104980469) (562,11.406304359436035)* (951,11.352254867553711)* (718,11.289690971374512) (599,11.076297760009766) (1358,10.908319473266602) (533,10.530550003051758)* (212,10.384623527526855) (475,10.251432418823242) (1415,10.08556842803955)* (2183,9.756790161132812) (1513,9.731100082397461) (2343,9.71455192565918) (378,9.542421340942383) (190,9.401578903198242) (250,9.247495651245117)
380: (288,12.632901191711426)* (289,11.422139167785645)* (295,11.41936206817627)* (327,9.959239959716797) (701,9.937192916870117) (290,8.713080406188965) (300,8.555440902709961) (468,8.46610164642334) (326,8.310714721679688)* (279,8.238914489746094) (792,8.238208770751953) (320,8.224294662475586)* (302,8.213150978088379) (484,8.039658546447754) (1936,7.899332523345947) (55,7.772069931030273) (312,7.636907577514648) (908,7.536064624786377)* (322,7.499143123626709) (306,7.391458988189697)
382: (278,22.6400203704834) (2179,19.911865234375) (1613,16.368677139282227) (610,14.614312171936035) (267,13.911341667175293) (5348,13.629293441772461) (1620,12.832015991210938) (276,12.366503715515137)* (266,12.039438247680664) (154,11.866556167602539) (263,11.657129287719727) (2902,11.52863597869873) (2698,11.343199729919434)* (10363,11.129755020141602) (1636,11.100598335266113) (227,10.939599990844727) (271,10.746137619018555) (475,10.7460298538208) (2921,10.662172317504883) (1614,10.401700973510742)
383: (89,18.425779342651367) (227,15.814434051513672) (300,14.529996871948242) (207,14.383480072021484) (228,13.662988662719727) (289,13.62026309967041) (67,12.298105239868164) (67,12.298105239868164) (548,12.239914894104004) (526,12.063170433044434) (1047,12.05514144897461) (173,12.029489517211914) (324,11.84448528289795) (486,11.677680969238281) (1400,11.61102294921875) (1470,11.581592559814453) (3200,11.577882766723633) (689,11.574073791503906) (298,11.491060256958008) (1375,11.481321334838867)
385: (498,19.268234252929688)* (333,19.202068328857422)* (289,19.032337188720703)* (295,15.065084457397461) (377,14.261531829833984)* (701,13.379108428955078) (190,12.75381851196289)* (229,12.481911659240723) (306,12.299445152282715)* (1047,11.849628448486328) (298,11.385184288024902) (378,11.373693466186523) (67,11.221529006958008) (67,11.221529006958008) (548,11.040897369384766) (526,10.806869506835938) (209,10.759218215942383) (471,10.686468124389648) (293,10.653375625610352) (1034,10.630499839782715)
386: (227,22.082639694213867) (917,18.097328186035156) (707,16.06781768798828)* (3466,15.481626510620117) (706,14.088366508483887) (1412,13.521917343139648) (727,13.187232971191406) (2044,13.028717041015625) (1249,12.65988826751709) (4361,12.364042282104492) (868,12.296104431152344) (3749,12.102431297302246) (234,11.715463638305664) (1772,11.564021110534668) (198,11.474405288696289) (220,11.46375846862793) (366,11.363779067993164) (1244,11.310647010803223) (230,11.308431625366211)* (1415,11.110010147094727)
387: (89,14.343461036682129) (289,12.957273483276367) (288,12.165176391601562)* (295,12.126343727111816) (701,11.769247055053711) (2094,11.681807518005371) (375,11.446406364440918) (374,11.410544395446777) (271,10.516987800598145) (468,10.454194068908691) (285,10.308294296264648) (157,10.303441047668457)* (331,10.25813102722168) (239,10.235854148864746) (55,10.136068344116211) (249,10.06634521484375) (330,10.036725044250488) (257,9.992237091064453) (292,9.95069408416748) (1613,9.860461235046387)*
388: (72,18.22039031982422) (72,18.22039031982422) (190,13.208086013793945)* (917,13.145102500915527) (707,13.124008178710938) (959,11.909602165222168) (157,11.151008605957031) (7,10.443718910217285) (67,10.424341201782227) (67,10.424341201782227) (518,10.232161521911621)* (51,9.712470054626465) (486,9.655315399169922) (198,9.613426208496094) (173,8.921821594238281) (1249,8.84643268585205) (234,8.346823692321777) (176,8.320794105529785) (163,8.292450904846191) (504,8.153698921203613)
390: (295,17.266887664794922)* (257,11.77679443359375)* (461,11.150118827819824)* (327,10.548774719238281) (349,10.480842590332031) (290,10.114727973937988) (320,10.044530868530273) (325,9.960485458374023) (291,9.774957656860352) (456,9.764948844909668) (908,9.668011665344238) (326,9.220817565917969) (915,9.134490013122559) (310,8.773929595947266) (525,8.708381652832031) (1042,8.641378402709961) (1580,8.620080947875977) (913,8.538756370544434) (468,8.528690338134766) (1456,8.52359676361084)
391: (498,17.47509002685547)* (190,17.269371032714844) (3928,16.874765396118164) (3046,16.507308959960938) (487,16.235984802246094) (12773,16.20521354675293) (3758,16.154470443725586) (198,16.106521606445312) (500,16.077499389648438) (367,16.025146484375) (3466,15.774246215820312) (4361,15.558053016662598) (5972,15.415842056274414) (497,15.02017879486084) (4177,15.000055313110352) (9718,14.992870330810547) (727,14.952730178833008) (816,14.938486099243164)* (488,14.912517547607422)* (1672,14.741170883178711)
392: (289,17.184188842773438)* (300,15.434468269348145) (288,15.134672164916992)* (67,14.487771034240723)* (67,14.487771034240723)* (295,14.128169059753418) (701,13.218530654907227) (498,11.048669815063477)* (306,10.697602272033691) (230,10.608746528625488) (228,10.308487892150879) (298,10.239843368530273) (190,10.11677360534668) (466,9.917010307312012) (344,9.786323547363281)* (55,9.726346969604492) (229,9.693265914916992) (291,9.472061157226562)* (461,9.422194480895996) (220,9.379684448242188)
393: (65,14.633928298950195)* (65,14.633928298950195)* (220,13.677997589111328) (230,13.386220932006836) (154,13.296411514282227) (533,12.626840591430664) (1412,12.27089786529541) (228,12.158287048339844) (982,12.004854202270508) (706,11.906842231750488) (163,11.726393699645996) (229,11.29145622253418) (412,11.099817276000977) (868,11.073774337768555) (424,10.937653541564941) (1249,10.831653594970703) (1244,9.992462158203125) (511,9.793645858764648) (439,9.566136360168457) (366,9.485719680786133)
394: (227,29.22802734375) (3466,20.677873611450195) (917,20.004150390625) (1105,19.331531524658203) (3749,18.877071380615234) (707,18.374130249023438) (4361,18.366718292236328) (3078,18.36074447631836) (3928,17.401880264282227) (366,17.348594665527344) (1740,17.277023315429688) (706,17.27437400817871) (8728,17.254337310791016) (727,16.812000274658203) (4177,16.77742576599121) (439,16.668296813964844) (1553,16.344751358032227) (714,16.057069778442383) (1415,15.949831008911133) (2051,15.866432189941406)
395: (707,18.89905548095703) (841,18.142684936523438)* (503,14.944330215454102)* (500,14.692305564880371) (813,14.538103103637695) (815,14.096732139587402)* (188,13.841348648071289) (808,13.680227279663086) (923,13.511964797973633) (918,13.303308486938477)* (816,13.215497970581055) (1672,12.987298011779785) (498,12.743501663208008) (846,12.685956001281738)* (1360,12.62183952331543)* (812,12.494501113891602) (383,12.06524658203125) (1547,12.034564018249512)* (953,11.994098663330078) (370,11.990159034729004)*
396: (227,17.364957809448242) (157,16.693532943725586) (51,15.996089935302734) (2044,15.264826774597168)* (190,14.324411392211914) (1001,14.217323303222656) (187,13.208638191223145) (959,12.877189636230469) (511,12.658832550048828) (1464,12.111089706420898) (89,11.643552780151367) (65,11.475841522216797) (65,11.475841522216797) (877,11.373882293701172) (599,11.160606384277344) (1098,11.041585922241211) (56,10.985107421875)* (56,10.985107421875)* (4920,10.733868598937988) (3466,10.616997718811035)
397: (72,29.799070358276367)* (72,29.799070358276367)* (190,15.240090370178223)* (173,13.983012199401855) (51,13.27828311920166)* (67,10.28519344329834) (67,10.28519344329834) (487,10.261678695678711) (486,10.095458030700684) (377,9.897211074829102) (187,9.44451904296875) (518,9.081649780273438) (1075,9.031157493591309) (159,8.71695613861084) (238,8.573562622070312) (450,8.498087882995605) (229,8.19810676574707) (1379,8.062887191772461) (70,7.734107494354248) (504,7.720346450805664)
398: (159,11.434968948364258) (429,10.928962707519531) (418,10.293424606323242) (207,10.006471633911133)* (511,9.623406410217285) (65,8.868684768676758) (65,8.868684768676758) (229,8.759809494018555) (1090,8.303117752075195) (228,8.06981086730957) (868,7.838703632354736) (533,7.7999725341796875)* (59,7.787179470062256) (715,7.686031341552734) (735,7.636735916137695) (436,7.4647698402404785) (199,7.44759464263916)* (1512,7.3258819580078125) (88,7.319197654724121)* (220,7.211101055145264)
