userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,59.14292907714844) (51,58.929534912109375)* (1073,58.370018005371094) (3501,57.9581413269043) (1098,57.845367431640625) (1892,57.84344482421875) (238,57.78467559814453) (187,57.74797821044922) (1014,57.695648193359375) (6930,57.506004333496094) (157,57.48530197143555) (3201,57.45361328125) (70,57.34080505371094)* (155,57.183284759521484) (3768,57.1724967956543) (3992,57.14705276489258) (993,57.117950439453125) (1072,57.10118103027344) (1399,57.06779098510742) (59,57.059383392333984)*
393: (154,64.74246978759766) (65,64.35133361816406)* (65,64.35133361816406)* (903,63.89693832397461) (533,63.840274810791016) (418,63.54487991333008) (298,63.514305114746094) (6539,63.513057708740234) (229,63.382598876953125) (166,63.31343460083008) (1400,63.30015182495117) (220,63.2957649230957) (1375,63.24026107788086) (89,63.19738006591797) (511,63.15434265136719) (689,63.1270751953125) (228,63.00852584838867) (230,62.96144104003906) (1424,62.937747955322266) (159,62.907352447509766)
394: (4183,55.27462387084961) (8371,54.652137756347656) (1241,54.16349411010742) (737,54.11317825317383) (705,54.00049591064453) (924,53.96893310546875) (240,53.96586227416992) (11935,53.93475341796875) (719,53.59048080444336) (708,53.47673416137695) (10460,53.43558883666992) (932,53.39969253540039) (3383,53.288658142089844) (5630,53.14765930175781) (439,53.13187026977539) (917,53.10261535644531) (1651,53.08320999145508) (2848,52.98833465576172) (714,52.95096969604492) (10459,52.944339752197266)
395: (841,56.13903045654297)* (846,55.717613220214844)* (815,55.634742736816406)* (953,55.603328704833984) (503,55.589256286621094)* (188,55.33477020263672) (707,55.29611587524414) (920,55.169612884521484) (5667,55.148582458496094) (813,55.04667663574219) (923,54.788841247558594) (500,54.69999313354492) (1547,54.618934631347656)* (1216,54.585514068603516) (370,54.56639099121094)* (2381,54.537044525146484) (11936,54.49504852294922) (4821,54.47591781616211) (1672,54.43973159790039) (383,54.37925720214844)
396: (63,60.66238784790039) (63,60.66238784790039) (1705,59.917938232421875) (910,59.891841888427734) (5358,59.40473175048828) (51,59.26954650878906) (3992,59.233131408691406) (194,59.19677734375) (3047,59.140380859375) (151,59.05767059326172) (69,58.99726486206055) (69,58.99726486206055) (3426,58.959808349609375) (5254,58.953800201416016) (384,58.89983367919922) (187,58.856407165527344) (157,58.82658767700195) (8286,58.8237190246582) (389,58.81958770751953) (1900,58.770328521728516)
397: (72,60.87739944458008)* (72,60.87739944458008)* (64,58.958274841308594) (64,58.958274841308594) (67,58.77119827270508) (67,58.77119827270508) (190,58.677547454833984)* (51,58.5159797668457)* (1098,58.41128921508789) (961,58.344573974609375) (157,58.27043914794922) (1075,58.16917419433594) (185,57.984928131103516) (187,57.950416564941406) (3501,57.88905715942383) (175,57.88486099243164) (159,57.799835205078125) (89,57.73795700073242) (506,57.70265197753906) (518,57.687843322753906)
398: (159,60.35002899169922) (429,60.28437042236328) (207,60.128692626953125)* (1090,60.04625701904297) (65,59.953670501708984) (65,59.953670501708984) (199,59.92041778564453)* (190,59.85276794433594) (533,59.79816818237305)* (88,59.76362991333008)* (436,59.75354766845703) (173,59.743099212646484) (511,59.643470764160156) (234,59.57802200317383) (228,59.57440185546875) (715,59.562583923339844) (229,59.49256134033203) (424,59.468692779541016) (2531,59.34128189086914) (868,59.252685546875)
399: (295,51.67295455932617)* (466,51.53063201904297)* (455,50.77426528930664) (349,50.76982498168945) (306,50.729766845703125) (67,50.566585540771484) (67,50.566585540771484) (55,50.56121063232422) (544,50.443824768066406) (325,50.420745849609375) (679,50.337738037109375) (161,50.204803466796875) (293,50.150299072265625) (523,50.12088394165039) (386,50.04485321044922) (328,50.030029296875) (310,49.96536636352539)* (528,49.950469970703125) (680,49.87983703613281) (498,49.83853530883789)
400: (288,51.88825225830078)* (466,50.8662223815918)* (349,50.274436950683594) (299,50.2166633605957)* (257,50.14566421508789) (325,49.97967529296875)* (318,49.79678726196289)* (679,49.72625732421875) (352,49.601654052734375) (329,49.569602966308594) (525,49.56444549560547) (328,49.55276107788086) (344,49.510643005371094) (543,49.352474212646484) (528,49.33919143676758)* (458,49.31683349609375) (301,49.267189025878906) (802,49.213348388671875) (294,49.135101318359375) (907,49.01441955566406)
401: (4823,58.10752868652344) (1672,57.82884216308594) (1246,57.70625686645508) (2352,57.61892318725586) (1041,57.39985275268555)* (808,57.32038116455078) (1866,57.26335525512695) (209,57.2176513671875) (5630,57.214351654052734) (3398,57.17595291137695) (472,57.16813278198242) (982,57.145694732666016) (708,57.112247467041016) (501,57.07416915893555) (2661,57.07301712036133) (966,57.058353424072266) (6120,57.055389404296875) (540,57.049503326416016) (1045,57.0067024230957) (190,56.95314407348633)
402: (198,56.07138442993164) (1372,55.948123931884766)* (724,55.87641525268555)* (614,55.78764724731445) (854,55.674720764160156) (928,55.61863708496094) (176,55.596710205078125) (188,55.22319793701172) (856,55.21035385131836) (2342,55.1710319519043) (220,55.16123962402344) (868,55.13630294799805)* (1974,55.042816162109375) (710,54.914573669433594) (952,54.91178512573242) (1119,54.784027099609375) (1406,54.77595520019531) (2595,54.64768600463867) (1803,54.631195068359375) (932,54.62541580200195)
403: (486,56.8990478515625) (377,56.3109130859375) (488,56.13199234008789) (495,56.09095001220703) (190,55.386417388916016) (1854,55.331398010253906) (357,55.32248306274414) (333,55.258567810058594) (300,55.233917236328125)* (6201,55.22957229614258) (493,55.19622039794922) (378,55.146209716796875) (536,55.106048583984375) (191,55.082000732421875) (537,54.997802734375) (972,54.91231155395508) (966,54.906551361083984) (518,54.90097427368164) (3367,54.88715362548828) (499,54.8735466003418)
404: (412,53.813350677490234)* (1645,53.26570510864258) (4218,53.156707763671875) (198,53.133819580078125) (383,53.100128173828125)* (501,53.088680267333984) (1650,53.04229736328125) (4189,52.870418548583984) (497,52.83292770385742) (488,52.76982498168945) (498,52.58823776245117) (1206,52.55156326293945) (1866,52.52481460571289) (2661,52.5174674987793) (2206,52.34193420410156) (472,52.164283752441406) (493,52.1458740234375) (816,52.14484405517578) (500,52.10050964355469) (3428,52.055477142333984)
405: (468,49.48766326904297) (1449,48.98165512084961) (306,48.80683898925781) (292,48.77239227294922)* (327,48.68309783935547) (484,48.5343132019043) (701,48.511653900146484) (332,48.40769577026367) (330,48.3582763671875) (4566,48.30741882324219)* (328,48.26988220214844) (308,48.1783332824707) (1009,48.14911651611328) (161,48.07850646972656) (1613,48.044456481933594) (525,48.03316879272461)* (907,48.02657699584961) (644,47.988468170166016) (913,47.946407318115234)* (331,47.92040252685547)*
406: (4675,59.038814544677734)* (4790,58.64785385131836)* (1110,58.20606231689453)* (1134,57.94058609008789) (607,57.91557312011719) (5297,57.82929229736328) (3417,57.63548278808594) (188,57.5067253112793)* (7929,56.99983596801758) (1412,56.99805450439453) (5296,56.91471862792969) (4123,56.81733703613281) (7797,56.798831939697266) (1413,56.76533126831055)* (6961,56.748558044433594) (1425,56.73387145996094)* (1143,56.731876373291016) (1369,56.72528076171875) (920,56.7053337097168)* (2312,56.65188217163086)
407: (5515,56.63023376464844) (5045,56.15413284301758) (6835,56.09979248046875) (154,55.99604034423828) (57,55.783409118652344) (603,55.5584831237793) (56,55.529747009277344) (56,55.529747009277344) (12821,55.51620101928711) (12195,55.47317123413086) (3299,55.46653747558594) (4247,55.43205642700195) (8068,55.41820526123047) (1508,55.410465240478516) (748,55.39125442504883) (1146,55.33485794067383) (2605,55.31999206542969) (11204,55.27257537841797) (81,55.25404739379883) (8600,55.22597122192383)
408: (154,60.648860931396484) (190,60.28382110595703) (159,60.19371032714844) (229,60.141883850097656) (173,60.10287857055664) (65,59.99052429199219) (65,59.99052429199219) (1400,59.92201232910156) (203,59.90067672729492) (424,59.78172302246094) (533,59.72930908203125)* (429,59.692195892333984) (441,59.68217086791992) (599,59.629722595214844) (56,59.54136276245117) (56,59.54136276245117) (715,59.516845703125) (425,59.50314712524414) (72,59.413917541503906)* (72,59.413917541503906)*
409: (903,60.66041564941406) (289,60.3507194519043) (306,60.21592330932617) (475,60.04747772216797) (329,59.901512145996094) (288,59.79471969604492) (331,59.76399612426758)* (67,59.755313873291016)* (67,59.755313873291016)* (65,59.605934143066406) (65,59.605934143066406) (300,59.562461853027344) (701,59.374237060546875) (302,59.25198745727539)* (220,59.175846099853516) (3200,59.17131423950195) (228,59.16604232788086)* (679,59.15819549560547) (333,59.123573303222656) (424,58.98652267456055)
410: (10924,41.61608123779297) (5949,40.55515670776367) (10920,40.54835510253906) (10922,40.541622161865234) (4223,40.33763122558594) (10923,40.29901123046875) (10921,40.28635025024414) (691,40.24144744873047)* (498,40.188133239746094) (11291,39.98225784301758) (8244,39.964725494384766) (16673,39.9274787902832) (12686,39.89799880981445) (681,39.83958435058594) (695,39.82500457763672) (3338,39.8052978515625) (16671,39.80345916748047) (16672,39.802528381347656) (7831,39.799983978271484) (2665,39.72305679321289)
411: (278,50.6761360168457)* (2919,49.679168701171875)* (2247,49.6219596862793)* (2905,49.313446044921875) (2976,49.12773513793945) (475,48.95569610595703)* (16115,48.601295471191406) (5038,48.594261169433594) (16116,48.55796813964844) (16113,48.375152587890625) (16119,48.2697639465332) (16120,48.26397705078125) (2242,48.2091178894043) (2923,48.20705032348633) (8182,48.148468017578125) (16498,48.08226013183594) (5988,48.015174865722656) (3317,47.93533706665039) (331,47.922149658203125)* (7766,47.83829116821289)
412: (261,59.168060302734375) (1775,58.93553924560547) (714,58.492977142333984) (1241,58.30147171020508) (1681,58.186683654785156) (289,58.17216110229492) (256,58.08103561401367) (4819,57.84593963623047) (355,57.81768035888672) (288,57.72003936767578) (246,57.70619201660156) (5745,57.68220520019531)* (1771,57.62582778930664) (283,57.6060905456543) (683,57.57844543457031) (3741,57.54952621459961) (708,57.48055648803711) (1755,57.445011138916016) (2988,57.43885040283203) (220,57.368812561035156)
413: (289,58.376190185546875) (89,58.22080612182617) (701,57.854610443115234)* (300,57.79395294189453) (302,57.48899459838867)* (333,57.373931884765625) (329,57.2758674621582)* (475,57.25682830810547) (257,57.23197555541992) (349,56.87635040283203) (299,56.805259704589844) (161,56.633487701416016) (538,56.60245132446289) (544,56.47899627685547) (298,56.34754180908203)* (907,56.25446319580078) (498,56.14384841918945) (344,56.13937759399414)* (227,56.120853424072266) (320,56.10444641113281)
414: (288,53.17292785644531)* (300,53.11363220214844)* (89,52.912052154541016) (461,52.846370697021484)* (292,52.754852294921875)* (295,52.6812744140625)* (701,52.59260177612305)* (344,52.15734100341797) (802,51.92464828491211) (291,51.92165756225586) (455,51.666236877441406) (299,51.57497024536133) (321,51.535301208496094) (680,51.37186050415039) (458,51.33918380737305) (55,51.327178955078125)* (790,51.297916412353516) (318,51.2879638671875) (523,51.279300689697266) (329,51.23929214477539)
415: (89,54.34138107299805)* (288,54.18305206298828)* (295,53.886199951171875) (461,53.01503372192383) (679,52.91154098510742)* (349,52.65837478637695) (328,52.558414459228516) (299,52.53567886352539) (344,52.374412536621094) (544,52.34497833251953) (352,52.191307067871094)* (310,52.186405181884766) (293,52.1756477355957) (523,52.1467399597168)* (301,52.048179626464844) (378,51.95913314819336) (1934,51.95782470703125) (325,51.738861083984375) (464,51.728702545166016) (294,51.636940002441406)
416: (5807,50.44301223754883) (3720,49.86123275756836) (3800,49.54196548461914) (7373,49.52942657470703) (5069,49.46723175048828) (2165,49.38813781738281) (2155,49.353363037109375) (370,49.273223876953125) (2167,49.261146545410156) (9783,49.260459899902344) (1222,49.21139907836914) (845,48.7510871887207) (2151,48.739471435546875) (3806,48.54026412963867) (5061,48.52987289428711) (3807,48.44562911987305) (5791,48.422481536865234) (2152,48.37546157836914) (5074,48.37248992919922) (2156,48.332027435302734)
417: (67,55.807621002197266)* (67,55.807621002197266)* (288,55.207008361816406)* (300,55.14950942993164)* (292,55.10771560668945)* (1934,54.66130447387695) (466,54.51422119140625) (679,54.487796783447266) (525,54.143070220947266) (689,54.10359573364258) (157,54.095027923583984)* (532,54.01536560058594) (2521,53.98660659790039) (257,53.98174285888672)* (310,53.924583435058594) (903,53.819950103759766) (526,53.66252899169922) (97,53.60881805419922) (535,53.561614990234375) (329,53.53895950317383)
418: (898,58.52607727050781)* (199,58.46492004394531) (227,58.43234634399414) (217,58.334224700927734)* (604,58.248435974121094) (207,58.03730010986328) (622,57.75960159301758)* (228,57.73137664794922) (2277,57.72800064086914) (1776,57.514591217041016) (437,57.46864700317383) (195,57.412925720214844) (223,57.38688659667969) (1048,57.37065505981445) (424,57.33927536010742) (65,57.277076721191406) (65,57.277076721191406) (3258,57.26374053955078)* (683,57.21620559692383) (1390,57.14373016357422)
419: (317,49.358463287353516)* (312,49.35246658325195) (661,48.938636779785156) (1942,48.9251708984375) (1449,48.91456985473633) (239,48.89365005493164) (3318,48.83970642089844) (2220,48.768123626708984) (5534,48.62418746948242) (1009,48.60524368286133) (292,48.6021614074707) (294,48.56034851074219) (310,48.555599212646484) (7340,48.55290985107422) (701,48.489845275878906) (6562,48.45664978027344) (484,48.411006927490234) (915,48.348388671875) (330,48.31269073486328) (332,48.290035247802734)*
420: (6308,49.781471252441406) (265,49.60334777832031) (2054,49.501869201660156) (3981,49.33769607543945) (8844,49.31947708129883) (1740,49.254920959472656) (9299,49.215675354003906) (8718,49.16815948486328) (7452,49.11862564086914) (253,49.107662200927734) (3966,49.05757141113281) (157,49.051753997802734) (1469,48.956275939941406) (1471,48.782169342041016) (289,48.5800666809082) (2523,48.48849868774414) (2067,48.48552322387695) (1465,48.480194091796875) (2059,48.46809005737305) (575,48.45179748535156)
421: (288,52.21451950073242)* (67,51.99958419799805)* (67,51.99958419799805)* (55,51.31429672241211)* (466,51.10371398925781)* (257,50.938838958740234)* (349,50.781944274902344)* (328,50.770198822021484) (301,50.683990478515625)* (525,50.682621002197266)* (679,50.58139419555664) (475,50.52579879760742)* (331,50.22123336791992) (544,50.214900970458984) (378,50.21065902709961)* (161,50.20629119873047) (352,49.97935104370117) (65,49.95066833496094) (65,49.95066833496094) (538,49.884910583496094)
423: (99,61.310794830322266)* (998,60.844757080078125) (993,60.80868911743164)* (1001,60.75802230834961)* (1014,60.65462875366211) (2936,60.63640213012695) (994,60.4824104309082) (1079,60.34775924682617) (3921,60.32939147949219) (61,60.313392639160156) (1892,60.306297302246094) (905,60.28840255737305) (1000,60.26372146606445) (877,60.170616149902344) (999,60.154502868652344) (599,60.12800979614258) (511,60.12615203857422)* (100,60.063377380371094) (2556,59.97896194458008) (959,59.935203552246094)*
424: (370,55.34980392456055) (506,55.158023834228516) (503,54.77268600463867) (930,54.710147857666016)* (198,54.69216537475586)* (955,54.67184066772461) (188,54.65519332885742) (953,54.64554214477539) (812,54.581119537353516) (1131,54.34888458251953) (918,54.20203399658203) (1044,54.114463806152344) (7,54.03287124633789) (726,54.006256103515625) (377,53.994625091552734) (923,53.92029571533203) (152,53.86521911621094) (978,53.85212707519531) (943,53.841121673583984) (163,53.81800842285156)
425: (289,52.23002624511719)* (67,51.29872512817383) (67,51.29872512817383) (525,51.21491241455078) (291,51.202632904052734)* (679,51.08155822753906) (523,50.87129211425781) (328,50.82957458496094)* (349,50.81843948364258)* (458,50.784481048583984) (680,50.67300796508789)* (498,50.660072326660156)* (310,50.65583419799805) (352,50.610862731933594) (329,50.60462951660156) (293,50.46723937988281) (1037,50.44298553466797) (298,50.424678802490234) (538,50.37054443359375) (1934,50.353721618652344)
